,@ in URLs,Attachments,Css,Encoding,External Resources,Flash content,HTML content,Html Form,Html iFrame,IPs in URLs,Javascript,Phishy,URLs,SFH,popUpWidnow,SSLfinal_State,Request_URL,URL_of_Anchor,web_traffic,URL_Length,age_of_domain,having_IP_Address,Result
671,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,-1,1,1,0,1,1,0,-1
672,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,-1,1,-1,0,1,0,-1
673,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,1,1,-1,-1,1,0,-1
674,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,-1,1,1,1,1,-1,0,-1
675,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,-1,1,0,1,-1,0,-1
676,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,-1,1,-1,-1,1,0,-1
677,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,1,1,-1,1,-1,0,1,0,-1
678,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,-1,1,-1,1,1,0,-1
679,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,47,1,1,-1,1,1,0,0,1,0,-1
680,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,0,-1,-1,1,1,0,-1
681,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,1,-1,1,1,1,-1,-1,0,-1
682,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,47,1,0,-1,-1,-1,1,1,1,0,-1
683,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,-1,0,1,1,1,-1,1,1,0,-1
684,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,0,0,-1,-1,-1,1,0,-1
685,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,0,-1,-1,1,1,0,-1
686,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,-1,1,0,0,1,1,-1
687,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,1,1,-1,1,-1,-1,1,0,-1
688,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,-1,1,1,-1,0,1,0,-1
689,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,1,1,1,1,-1,0,-1
690,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,1,-1,1,1,-1,1,1,0,-1
691,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,-1,1,1,1,1,1,-1,0,-1
692,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,-1,1,0,1,1,1,-1
693,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,-1,0,-1,1,0,-1,0,-1
694,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,0,-1,0,1,1,0,-1
695,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,0,-1,0,0,1,0,-1
696,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,-1,0,1,-1,-1,1,0,1,0,-1
697,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,1,-1,1,1,1,1,-1,0,-1
698,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,1,0,0,-1,-1,-1,1,0,-1
699,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,1,1,-1,0,1,0,-1
700,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,-1,0,1,0,-1,0,0,1,0,-1
701,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,1,1,0,-1,-1,0,-1
702,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,-1,0,1,-1,0,0,1,0,-1
703,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,1,0,0,0,1,1,-1
704,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,1,1,-1,1,1,0,-1
705,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,2,1,0,1,0,-1,1,0,-1,0,-1
706,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,4,1,1,1,-1,1,-1,1,1,0,-1
707,FALSE,0,4,7bit,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,13,1,0,-1,-1,1,1,-1,-1,0,-1
708,FALSE,0,0,7bit,0,FALSE,TRUE,TRUE,FALSE,TRUE,0,TRUE,6,1,-1,0,-1,1,-1,0,1,0,-1
709,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,0,-1,0,0,1,0,-1
710,FALSE,0,0,8bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,9,1,0,-1,0,-1,1,-1,-1,0,-1
711,FALSE,0,0,7bit,0,FALSE,TRUE,TRUE,FALSE,TRUE,0,TRUE,6,-1,-1,0,-1,1,-1,0,1,0,-1
712,FALSE,0,0,none,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,0,0,1,1,1,0,0,1,0,-1
713,FALSE,0,1,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE,24,1,0,-1,1,1,0,0,-1,0,-1
714,FALSE,0,0,8bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,15,1,0,1,0,-1,-1,0,1,0,-1
715,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,1,0,-1,1,1,0,-1,0,-1
716,FALSE,0,0,8bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,15,1,1,1,-1,-1,0,0,1,0,-1
717,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,26,1,0,1,-1,-1,-1,0,1,0,-1
718,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,26,1,0,-1,-1,-1,-1,1,1,0,-1
719,FALSE,0,0,8bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,15,1,-1,1,-1,1,-1,-1,1,0,-1
720,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,28,1,1,-1,1,1,-1,1,1,0,-1
721,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,1,-1,1,-1,1,1,0,-1
722,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,1,1,-1,1,-1,-1,1,0,-1
723,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,-1,0,1,0,-1,0,0,-1,0,-1
724,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,1,1,1,0,-1,0,1,0,-1
725,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,6,1,0,1,1,1,0,-1,1,1,-1
726,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,26,1,0,1,0,-1,-1,-1,1,0,-1
727,FALSE,0,3,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,5,1,1,1,-1,1,-1,0,1,1,-1
728,FALSE,0,0,7bit,0,FALSE,TRUE,TRUE,FALSE,FALSE,0,TRUE,6,1,0,1,1,1,-1,1,1,0,-1
729,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,82,1,-1,0,1,1,0,0,1,0,-1
730,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,1,1,-1,1,-1,1,1,1,-1
731,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,1,1,1,1,1,0,1,1,-1
732,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,5,1,0,1,1,1,-1,1,1,0,-1
733,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,11,1,1,0,0,-1,0,0,1,0,-1
734,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,11,1,1,1,1,1,-1,1,1,0,-1
735,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,11,1,0,1,0,-1,1,0,-1,0,-1
736,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,28,1,1,0,-1,1,0,-1,-1,0,-1
737,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,-1,1,1,1,0,0,1,0,-1
738,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,1,1,0,0,-1,1,1,-1
739,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,82,1,1,1,-1,1,-1,0,1,0,-1
740,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,5,1,1,1,0,-1,1,1,-1,0,-1
741,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,1,1,1,1,0,-1,1,0,-1
742,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,-1,-1,1,1,-1,1,-1,-1,0,-1
743,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,1,-1,-1,-1,0,1,1,-1
744,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,82,1,0,1,0,-1,-1,1,1,0,-1
745,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,1,1,-1,-1,-1,0,1,0,-1
746,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,0,1,1,1,-1,1,1,0,-1
747,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,1,1,0,1,1,1,-1,0,1,0,-1
748,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,24,1,0,1,-1,1,0,1,1,0,-1
749,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,1,1,1,1,0,1,1,0,-1
750,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,1,1,1,1,1,0,-1,1,-1
751,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,-1,1,1,0,0,-1,0,-1
752,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,0,-1,1,1,-1,1,1,0,-1
753,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,0,1,1,0,0,1,1,0,-1
754,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,1,0,1,0,-1,1,-1,-1,0,-1
755,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,3,1,0,1,-1,1,-1,1,1,0,-1
756,FALSE,1,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,10,1,-1,1,0,-1,-1,1,1,0,-1
757,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,1,1,1,0,1,-1,0,-1
758,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,1,1,-1,1,-1,1,1,0,-1
759,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,6,1,-1,0,0,-1,-1,0,1,0,-1
760,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,2,1,1,0,1,0,0,-1,-1,0,-1
761,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,14,1,-1,1,1,1,0,-1,1,0,-1
762,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,3,-1,0,0,-1,-1,1,-1,-1,0,-1
763,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,21,1,1,1,0,-1,0,0,1,0,-1
764,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,4,-1,1,1,0,0,-1,0,1,0,-1
765,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,4,1,0,-1,-1,1,0,-1,-1,0,-1
766,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,1,0,-1,-1,-1,1,0,-1
767,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,7,1,-1,1,0,-1,0,1,1,0,-1
768,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,25,1,0,1,1,1,-1,0,1,0,-1
769,FALSE,0,1,none,1,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,19,-1,1,-1,0,0,1,-1,-1,0,-1
770,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,17,1,0,1,-1,1,1,1,-1,0,-1
771,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,14,1,0,1,-1,1,1,-1,-1,1,-1
772,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,18,1,-1,1,1,1,-1,0,1,0,-1
773,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,1,1,1,1,-1,-1,1,1,-1
774,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,-1,0,-1,1,1,-1,0,-1
775,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,6,1,-1,1,-1,1,-1,0,1,0,-1
776,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,7,1,-1,0,1,1,0,-1,1,0,-1
777,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,4,1,-1,1,-1,1,-1,-1,1,1,-1
778,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,5,1,-1,1,1,1,0,-1,1,0,-1
779,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,1,-1,1,-1,-1,1,0,-1
780,FALSE,0,0,8bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,12,1,-1,1,-1,1,-1,0,1,0,-1
781,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,10,1,-1,0,1,0,-1,0,1,0,-1
782,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,4,1,0,1,0,-1,1,-1,-1,0,-1
783,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,-1,1,0,-1,-1,-1,1,0,-1
784,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,34,1,0,1,1,1,0,-1,1,0,-1
785,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,4,1,-1,0,1,1,-1,1,1,0,-1
786,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,53,1,1,1,-1,-1,-1,0,1,0,-1
787,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,3,1,1,1,-1,-1,-1,-1,1,0,-1
788,FALSE,0,0,7bit,0,FALSE,TRUE,TRUE,FALSE,FALSE,0,TRUE,6,1,0,1,-1,1,1,1,-1,1,-1
789,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,4,1,0,1,1,1,0,0,1,0,-1
790,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,53,1,1,1,0,0,0,0,1,0,-1
791,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,1,0,0,1,1,0,-1,1,0,-1
792,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,1,-1,1,-1,1,1,-1,-1,0,-1
793,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,20,1,1,1,-1,1,0,0,-1,1,-1
794,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,1,1,-1,1,-1,1,1,0,-1
795,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,1,-1,1,0,0,1,0,-1
796,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,-1,0,0,-1,0,-1,-1,0,-1
797,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,0,1,-1,1,0,0,1,0,-1
798,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,1,-1,-1,1,1,-1,-1,0,-1
799,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,16,1,0,1,1,1,-1,0,1,1,-1
800,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,0,1,1,1,1,1,-1,0,-1
801,FALSE,0,0,8bit\r\n,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,TRUE,60,1,-1,1,0,0,-1,0,1,0,-1
802,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,1,0,1,0,0,0,0,1,0,-1
803,FALSE,0,0,8bit\r\n,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,TRUE,60,1,0,1,-1,-1,-1,0,1,0,-1
804,FALSE,0,0,8bit\r\n,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,TRUE,60,1,1,1,1,1,-1,0,1,0,-1
805,FALSE,0,0,8bit\r\n,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,TRUE,60,-1,0,1,0,0,0,0,1,1,-1
806,FALSE,0,0,8bit\r\n,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,TRUE,60,1,0,1,0,-1,-1,-1,1,0,-1
807,FALSE,0,0,8bit\r\n,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,TRUE,60,1,1,1,1,0,-1,0,1,0,-1
808,FALSE,0,0,8bit\r\n,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,TRUE,60,-1,0,1,0,-1,-1,0,1,0,-1
809,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,26,1,1,1,0,-1,1,0,-1,0,-1
810,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,3,1,-1,1,-1,-1,0,0,1,0,-1
811,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,0,1,1,1,1,0,-1,0,-1
812,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,0,1,1,0,-1,1,1,0,-1
813,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,1,1,0,-1,0,1,0,-1
814,FALSE,0,5,7bit,1,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,4,1,0,1,0,-1,1,0,-1,0,-1
815,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,1,-1,1,0,-1,1,-1,-1,1,-1
816,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,-1,-1,1,-1,-1,1,0,-1,0,-1
817,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,1,0,-1,0,0,1,0,-1,0,-1
818,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,1,-1,1,-1,1,-1,0,1,0,-1
819,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,3,1,0,1,1,1,-1,-1,1,0,-1
820,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,3,1,0,1,0,-1,1,0,-1,0,-1
821,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,1,0,1,1,1,0,-1,1,0,-1
822,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,4,1,0,1,1,1,1,0,-1,0,-1
823,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,1,0,1,1,1,0,0,1,0,-1
824,FALSE,0,4,7bit,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,13,1,-1,1,-1,1,-1,1,1,0,-1
825,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,0,1,1,1,1,-1,1,-1
826,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,1,1,1,1,0,0,1,0,-1
827,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,0,1,0,-1,0,-1,1,0,-1
828,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,13,1,0,1,-1,1,1,-1,-1,0,-1
829,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,16,1,0,1,0,-1,1,1,-1,1,-1
830,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,1,0,-1,-1,-1,1,0,-1,0,-1
831,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,0,-1,-1,0,0,-1,0,-1
832,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,1,1,1,-1,1,0,1,1,0,-1
833,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,1,1,1,1,1,0,-1,1,-1
834,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,1,1,0,0,1,1,0,-1
835,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,8,1,0,-1,1,0,1,-1,1,0,-1
836,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,3,-1,-1,1,-1,0,1,0,-1,0,-1
837,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,3,1,1,1,-1,-1,1,0,-1,0,-1
838,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,-1,1,1,1,-1,0,1,0,-1
839,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,0,1,0,-1,0,1,1,0,-1
840,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,0,1,0,-1,-1,1,1,0,-1
841,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,0,1,0,-1,0,0,1,0,-1
842,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,1,0,1,1,1,0,0,1,0,-1
843,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,3,-1,-1,1,0,0,1,-1,-1,0,-1
844,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,9,1,0,1,-1,1,1,1,-1,0,-1
845,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,21,1,1,1,0,-1,-1,-1,1,0,-1
846,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,15,1,1,1,0,-1,-1,0,1,0,-1
847,FALSE,0,0,8bit\r\n,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,TRUE,60,1,1,1,1,1,-1,1,1,0,-1
848,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,3,1,1,1,0,-1,-1,-1,1,1,-1
849,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,2,1,1,1,1,1,-1,1,1,1,-1
850,FALSE,0,1,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,5,1,-1,1,0,-1,1,0,-1,0,-1
851,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,45,-1,0,1,-1,0,0,-1,1,0,-1
852,FALSE,0,1,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,5,1,0,1,0,-1,-1,0,1,0,-1
853,FALSE,0,1,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,5,1,0,0,1,1,-1,-1,1,0,-1
854,FALSE,0,0,8bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,15,1,0,1,1,1,0,1,-1,0,-1
855,FALSE,0,0,8bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,15,-1,0,1,0,-1,-1,1,1,0,-1
856,FALSE,0,1,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,5,1,-1,1,1,1,0,1,1,0,-1
857,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,13,1,0,0,1,1,1,0,-1,0,-1
858,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,4,1,-1,0,1,0,1,0,1,0,-1
859,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,4,1,1,1,1,1,0,1,-1,1,-1
860,FALSE,0,0,none,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,4,1,0,1,-1,1,0,1,1,0,-1
